chunk	actor	mesh	bw_x	bw_y	bw_z	archetype_path
Harset-0001fffe	StaticMeshActor	JF-Buildings:JF-Tent03	-194.918	-41.335	100.090	JF-Buildings.JF-Tent03_Pf0.JF-Tent03_Pf0_Arc1.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-WallTorch01	-162.299	-38.580	155.211	JF-Props.JF-WallTorch01_Pf0.JF-WallTorch01_Pf0_Arc1.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-WallTorch01	-170.843	-38.580	161.555	JF-Props.JF-WallTorch01_Pf0.JF-WallTorch01_Pf0_Arc1.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-Brazier00	-144.480	-41.290	134.080	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-Brazier00	-153.380	-41.290	140.350	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-Brazier00	-151.190	-41.290	143.960	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-Brazier00	-142.270	-41.290	137.860	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-WallTorch01	-132.957	-36.480	111.310	JF-Props.JF-WallTorch01_Pf0.JF-WallTorch01_Pf0_Arc1.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Props:JF-WallTorch01	-123.591	-36.510	120.566	JF-Props.JF-WallTorch01_Pf0.JF-WallTorch01_Pf0_Arc1.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	JF-Buildings:JF-Tent00	-190.374	-41.280	107.377	JF-Buildings.JF-Tent00_Pf0.JF-Tent00_Pf0_Arc3.StaticMeshComponent0
Harset-0001fffe	StaticMeshActor	GA-Props:GA-Bank00	-187.920	-41.440	162.396	GA-Props.GA-Bank00_Pf0.GA-Bank00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm02	-84.960	-69.280	132.000	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm03	-78.080	-70.400	121.280	Env-DD.DD-Palm03_Pf0.DD-Palm03_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	JF-Props:JF-Brazier00	-63.710	-30.830	184.570	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Awning_Door01	-25.320	-50.040	161.320	GA-Props.GA-Awning_Door01_Pf0.GA-Awning_Door01_Pf0_Arc2.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Building:GA-GuardPost00	-73.521	-29.200	168.241	GA-Building.GA-GuardPost00_Pf0.GA-GuardPost00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Building:GA-MerchantTent01	-73.265	-30.960	179.975	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-PalmBush00	-58.860	-31.130	200.190	Env-DD.DD-PalmBush00_Pf0.DD-PalmBush00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	JF-Props:JF-Brazier00	-88.200	-30.960	178.260	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm04	-86.720	-71.200	128.960	Env-DD.DD-Palm04_Pf0.DD-Palm04_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm05	-80.800	-69.760	128.160	Env-DD.DD-Palm05_Pf0.DD-Palm05_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Torch00	-28.282	-31.010	185.424	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Torch00	-10.040	-30.800	192.080	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm07	-71.360	-69.280	121.120	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm07	-88.808	-70.080	135.571	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm07	-60.640	-50.080	135.360	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	-17.800	-45.130	162.730	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	-33.240	-45.130	162.730	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-PalmBush01	-83.040	-69.280	130.720	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-PalmBush01	-10.796	-59.110	113.020	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-PalmBush02	-94.080	-50.714	144.862	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-47.959	-49.940	139.820	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-54.708	-49.940	133.322	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Torch00	-31.800	-49.880	172.640	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Torch00	-19.400	-49.880	172.400	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Torch00	-19.480	-49.880	181.280	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Torch00	-31.960	-49.920	181.440	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-5.311	-47.080	143.743	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-3.210	-27.080	188.280	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-Torch00	-14.240	-30.880	189.760	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-38.026	-49.900	112.776	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-28.056	-49.900	122.746	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	-4.145	-57.820	118.593	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm00	-59.280	-49.880	164.840	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm00	-11.760	-59.100	111.240	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Interior:GA-small_doorway_open_a_00	-25.600	-51.200	169.600	GA-Interior.GA-small_doorway_open_a_00_Pf0.GA-small_doorway_open_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Interior:GA-small_hallway_ramp_a_00	-25.600	-51.200	197.120	GA-Interior.GA-small_hallway_ramp_a_00_Pf0.GA-small_hallway_ramp_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_1024_00	-25.600	-51.200	179.200	GA-Interior.GA-small_hallway_straight_a_1024_00_Pf0.GA-small_hallway_straight_a_1024_00_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm01	-67.775	-49.429	142.664	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-0001ffff	StaticMeshActor	Env-DD:DD-Palm01	-10.860	-59.100	114.140	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Building:GA-TowShort01	-0.000	-30.720	288.800	GA-Building.GA-TowShort01_Pf0.GA-TowShort01_Pf0_Arc4.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_512_00	0.000	-60.160	238.080	GA-Interior.GA-small_hallway_straight_a_512_00_Pf0.GA-small_hallway_straight_a_512_00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-small_doorway_open_a_00	0.000	-30.720	269.600	GA-Interior.GA-small_doorway_open_a_00_Pf0.GA-small_doorway_open_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Building:GA-MerchantTent01	63.440	-30.960	230.680	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Building:GA-Structure_Small00	79.620	-30.960	229.680	GA-Building.GA-Structure_Small00_Pf1.GA-Structure_Small00_Pf1_Arc0.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-small_doorway_open_a_00	0.000	-60.160	245.120	GA-Interior.GA-small_doorway_open_a_00_Pf0.GA-small_doorway_open_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-small_hallway_3way_a_00	0.000	-60.160	225.280	GA-Interior.GA-small_hallway_3way_a_00_Pf0.GA-small_hallway_3way_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	28.039	-30.960	224.899	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	10.560	-30.960	222.050	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	10.720	-30.980	201.500	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	10.560	-30.930	227.850	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	7.919	-29.440	242.784	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	28.240	-30.850	245.280	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	10.560	-30.960	207.340	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	28.090	-30.930	204.480	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	19.560	-67.880	290.320	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	4.480	-58.880	250.200	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	5.960	-58.840	241.840	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	2.320	-58.880	219.160	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	18.360	-58.880	231.440	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	29.560	-58.880	231.360	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	31.720	-58.880	217.880	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	20.360	-58.880	250.760	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	20.560	-61.440	266.880	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	3.960	-63.440	262.490	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	6.000	-67.840	272.960	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-Palm00	55.930	-30.290	203.790	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-Palm00	14.003	-67.840	288.612	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	17.830	-29.420	279.830	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	17.830	-29.420	287.200	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	17.830	-29.420	292.740	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	17.830	-29.420	299.260	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	4.710	-29.420	270.950	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	5.803	-29.440	287.524	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	5.802	-29.440	299.592	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-Palm02	53.290	-30.990	215.840	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	4.710	-29.420	257.890	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-PalmBush01	48.410	-29.860	212.850	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-PalmBush01	45.430	-30.380	202.150	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-PalmBush01	57.320	-30.540	213.520	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-PalmBush02	50.460	-30.150	201.700	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-PalmBush02	45.270	-30.720	213.290	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-PalmBush02	58.180	-30.640	200.150	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-small_hallway_elbow_a_00	25.600	-60.160	225.280	GA-Interior.GA-small_hallway_elbow_a_00_Pf0.GA-small_hallway_elbow_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_512_00	12.800	-60.160	225.280	GA-Interior.GA-small_hallway_straight_a_512_00_Pf0.GA-small_hallway_straight_a_512_00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_512_00	25.600	-60.160	212.480	GA-Interior.GA-small_hallway_straight_a_512_00_Pf0.GA-small_hallway_straight_a_512_00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Bank00	19.280	-67.840	275.920	GA-Props.GA-Bank00_Pf0.GA-Bank00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Fence00	2.400	-67.840	287.160	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Fence00	7.440	-67.840	287.160	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Fence03	2.400	-67.840	290.600	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Fence03	7.440	-67.840	290.600	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	GA-Props:GA-Torch00	4.550	-29.440	275.680	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00020000	StaticMeshActor	Env-DD:DD-PalmBush00	43.420	-31.130	200.190	Env-DD.DD-PalmBush00_Pf0.DD-PalmBush00_Pf0_Arc1.StaticMeshComponent0
Harset-00020001	StaticMeshActor	CA-Arch:CA-Courtyard_Str00	188.110	-41.180	243.700	CA-Arch.CA-Courtyard_Str00_Pf0.CA-Courtyard_Str00_Pf0_Arc4.StaticMeshComponent0
Harset-00020001	StaticMeshActor	GA-Building:GA-MerchantTent01	131.635	-30.960	249.034	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-00020001	StaticMeshActor	GA-Building:GA-MerchantTent00	110.240	-30.960	231.240	GA-Building.GA-MerchantTent00_Pf0.GA-MerchantTent00_Pf0_Arc2.StaticMeshComponent0
Harset-00020001	StaticMeshActor	GA-Arch_Ruined:GA-Aquaducts05	195.750	-41.160	203.953	GA-Arch_Ruined.GA-Aquaducts05_Pf0.GA-Aquaducts05_Pf0_Arc2.StaticMeshComponent0
Harset-00020001	StaticMeshActor	EM-Cover:EM-Cover_Shield_Med_I00	177.248	-41.170	209.364	EM-Cover.EM-Cover_Shield_Med_I00_Pf0.EM-Cover_Shield_Med_I00_Pf0_Arc2.StaticMeshComponent0
Harset-00020001	StaticMeshActor	Em-Props:EM-StandingLight04	173.432	-29.895	210.324	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-00020001	StaticMeshActor	Em-Props:EM-StandingLight05	183.331	-41.198	209.023	Em-Props.EM-StandingLight05_Pf0.EM-StandingLight05_Pf0_Arc0.StaticMeshComponent0
Harset-00020001	StaticMeshActor	GA-Props:GA-Bank00	188.210	-41.180	247.110	GA-Props.GA-Bank00_Pf0.GA-Bank00_Pf0_Arc1.StaticMeshComponent0
Harset-00020002	StaticMeshActor	GA-Arch:GA-Aquaducts02	221.830	-41.160	199.600	GA-Arch.GA-Aquaducts02_Pf0.GA-Aquaducts02_Pf0_Arc5.StaticMeshComponent0
Harset-00020002	StaticMeshActor	EM_Earth_Military:EM-WaterTower00	261.120	-11.840	228.800	EM_Earth_Military.EM-WaterTower00_Pf0.EM-WaterTower00_Pf0_Arc1.StaticMeshComponent0
Harset-00020002	StaticMeshActor	CA-Arch:CA-Courtyard_Decor00	225.142	-22.110	264.231	CA-Arch.CA-Courtyard_Decor00_Pf0.CA-Courtyard_Decor00_Pf0_Arc4.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	JF-Props:JF-Brazier00	-116.980	-30.960	207.300	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Building:GA-MerchantTent01	-128.061	-31.040	222.126	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Arch:GA-Aquaducts02	-106.730	-30.980	236.078	GA-Arch.GA-Aquaducts02_Pf0.GA-Aquaducts02_Pf0_Arc5.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Building:GA-MerchantTent01	-109.195	-31.040	210.388	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Building:GA-MerchantTent03	-101.867	-30.960	220.151	GA-Building.GA-MerchantTent03_Pf0.GA-MerchantTent03_Pf0_Arc2.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	JF-Props:JF-Brazier00	-106.020	-31.090	220.150	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Arch_Ruined:GA-Aquaducts06	-119.770	-30.960	214.128	GA-Arch_Ruined.GA-Aquaducts06_Pf0.GA-Aquaducts06_Pf0_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Props:GA-Torch00	-171.209	-28.250	227.443	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Props:GA-Torch00	-158.764	-28.250	239.888	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Props:GA-Torch00	-181.618	-28.250	237.851	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Props:GA-Torch00	-169.173	-28.250	250.296	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Props:GA-Torch00	-176.866	-28.250	219.749	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Props:GA-Torch00	-162.385	-28.250	225.180	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	HP-Props:HP-Brazier00	-159.782	-28.250	232.308	HP-Props.HP-Brazier00_Pf0.HP-Brazier00_Pf0_Arc2.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	HP-Props:HP-Brazier00	-170.078	-28.250	234.457	HP-Props.HP-Brazier00_Pf1.HP-Brazier00_Pf1_Arc1.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	GA-Building:GA-TowMed00	-166.118	-31.130	234.797	GA-Building.GA-TowMed00_Pf0.GA-TowMed00_Pf0_Arc0.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	JF-Props:JF-Brazier00	-111.250	-31.030	232.950	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002fffe	StaticMeshActor	JF-Props:JF-Brazier00	-131.260	-30.960	227.380	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-Palm02	-48.990	-30.990	215.520	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-9.920	-30.930	227.850	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-9.920	-30.960	222.050	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-43.480	-30.960	231.950	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Awning_Door01	-50.492	-30.960	230.198	GA-Props.GA-Awning_Door01_Pf0.GA-Awning_Door01_Pf0_Arc2.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-9.760	-30.960	207.180	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
